32,1,3.211514e-06
32,2,3.156476e-06
32,3,3.148796e-06
32,4,3.152636e-06
32,5,3.167358e-06
32,6,3.159678e-06
32,7,3.174076e-06
32,8,3.167356e-06
32,9,3.176956e-06
32,10,3.183998e-06
32,11,3.182398e-06
32,12,3.174716e-06
32,13,3.180476e-06
32,14,3.172796e-06
32,15,3.178558e-06
32,16,3.176958e-06
32,17,3.170236e-06
32,18,3.185276e-06
32,19,3.194558e-06
32,20,3.167998e-06
32,21,3.176634e-06
32,22,3.180798e-06
32,23,3.176318e-06
32,24,3.169916e-06
32,25,3.167996e-06
32,26,3.174398e-06
32,27,3.163518e-06
32,28,3.180156e-06
32,29,3.161916e-06
32,30,3.181436e-06
32,31,3.161598e-06
32,32,3.176318e-06
32,33,3.162876e-06
32,34,3.183676e-06
32,35,3.166076e-06
32,36,3.185278e-06
32,37,3.159678e-06
32,38,3.174396e-06
32,39,3.166396e-06
32,40,3.179838e-06
32,41,3.170874e-06
32,42,3.173438e-06
32,43,3.171518e-06
32,44,3.191676e-06
32,45,3.178876e-06
32,46,3.183356e-06
32,47,3.175358e-06
32,48,3.176638e-06
32,49,3.172156e-06
32,50,3.182396e-06
32,51,3.178558e-06
32,52,3.163518e-06
32,53,3.171836e-06
32,54,3.175676e-06
32,55,3.184956e-06
32,56,3.182078e-06
32,57,3.171518e-06
32,58,3.169596e-06
32,59,3.175356e-06
32,60,3.191676e-06
32,61,3.177594e-06
32,62,3.170878e-06
32,63,3.168318e-06
32,64,3.174076e-06
32,65,3.178556e-06
32,66,3.173756e-06
32,67,3.170238e-06
32,68,3.178238e-06
32,69,3.168956e-06
32,70,3.165116e-06
32,71,3.174396e-06
32,72,3.169918e-06
32,73,3.164796e-06
32,74,3.175676e-06
32,75,3.171516e-06
32,76,3.178878e-06
32,77,3.173118e-06
32,78,3.163516e-06
32,79,3.166396e-06
32,80,3.181756e-06
32,81,3.177594e-06
32,82,3.167358e-06
32,83,3.162878e-06
32,84,3.172156e-06
32,85,3.173116e-06
32,86,3.188796e-06
32,87,3.172478e-06
32,88,3.164478e-06
32,89,3.168956e-06
32,90,3.179196e-06
32,91,3.178876e-06
32,92,3.182718e-06
32,93,3.174078e-06
32,94,3.171196e-06
32,95,3.176316e-06
32,96,3.176318e-06
32,97,3.180478e-06
32,98,3.177596e-06
32,99,3.175036e-06
32,100,3.169916e-06
32,101,3.179514e-06
32,102,3.178878e-06
32,103,3.173438e-06
32,104,3.171836e-06
32,105,3.178876e-06
32,106,3.173436e-06
32,107,3.178878e-06
32,108,3.183998e-06
32,109,3.156156e-06
32,110,3.175356e-06
32,111,3.171196e-06
32,112,3.174398e-06
32,113,3.160958e-06
32,114,3.175996e-06
32,115,3.180476e-06
32,116,3.175356e-06
32,117,3.165758e-06
32,118,3.185918e-06
32,119,3.166076e-06
32,120,3.180476e-06
32,121,3.170234e-06
32,122,3.172158e-06
32,123,3.177278e-06
32,124,3.169916e-06
32,125,3.169916e-06
32,126,3.197756e-06
32,127,3.180798e-06
32,128,3.184636e-06
32,129,3.189116e-06
32,130,3.198076e-06
32,131,3.194878e-06
32,132,3.197758e-06
32,133,3.196476e-06
32,134,3.196796e-06
32,135,3.202238e-06
32,136,3.204798e-06
32,137,3.211516e-06
32,138,3.195196e-06
32,139,3.200318e-06
32,140,3.205438e-06
32,141,3.215676e-06
32,142,3.217276e-06
32,143,3.198718e-06
32,144,3.201598e-06
32,145,3.212156e-06
32,146,3.207676e-06
32,147,3.205438e-06
32,148,3.200958e-06
32,149,3.188156e-06
32,150,3.193916e-06
32,151,3.216956e-06
32,152,3.206078e-06
32,153,3.203196e-06
32,154,3.200316e-06
32,155,3.211516e-06
32,156,3.191678e-06
32,157,3.213116e-06
32,158,3.196156e-06
32,159,3.209916e-06
32,160,3.198714e-06
32,161,3.218558e-06
32,162,3.204796e-06
32,163,3.228156e-06
32,164,3.198076e-06
32,165,3.205758e-06
32,166,3.196798e-06
32,167,3.213116e-06
32,168,3.206396e-06
32,169,3.216318e-06
32,170,3.198398e-06
32,171,3.208636e-06
32,172,3.229116e-06
32,173,3.212798e-06
32,174,3.209598e-06
32,175,3.217596e-06
32,176,3.219836e-06
32,177,3.210878e-06
